Invoice ID,Customer type,Date,Time,Branch,City,Payment,Gender,Product line,cogs,gross income,Quantity,Rating,Tax 5%,Total,Unit price
632-32-4574,Normal,20/03/2019 00:00,1899-12-30 14:14:00,B,Mandalay,Cash,Male,Sports and travel,607.36,30.368,8,5.5,30.368,637.728,75.92
632-90-0281,Normal,08/03/2019 00:00,1899-12-30 20:01:00,C,Naypyitaw,Credit card,Female,Fashion accessories,375.5,18.775,10,9.3,18.775,394.275,37.55
633-09-3463,Normal,28/03/2019 00:00,1899-12-30 12:58:00,C,Naypyitaw,Credit card,Female,Electronic accessories,142.95,7.1475,3,9.5,7.1475,150.0975,47.65
633-44-8566,Member,27/03/2019 00:00,1899-12-30 20:35:00,A,Yangon,Credit card,Male,Food and beverages,345.66,17.283,7,7.3,17.283,362.943,49.38
633-91-1052,Normal,27/01/2019 00:00,1899-12-30 15:51:00,A,Yangon,Cash,Female,Home and lifestyle,24.06,1.203,2,5.1,1.203,25.263,12.03
634-97-8956,Normal,17/02/2019 00:00,1899-12-30 17:27:00,A,Yangon,Credit card,Male,Food and beverages,98.7,4.935,3,9.1,4.935,103.635,32.9
635-28-5728,Normal,28/02/2019 00:00,1899-12-30 19:33:00,A,Yangon,Ewallet,Male,Health and beauty,168,8.4,3,4.8,8.4,176.4,56
635-40-6220,Normal,07/02/2019 00:00,1899-12-30 11:28:00,A,Yangon,Ewallet,Male,Health and beauty,716.8,35.84,8,6.6,35.84,752.64,89.6
636-17-0325,Normal,25/02/2019 00:00,1899-12-30 18:37:00,B,Mandalay,Cash,Male,Health and beauty,250.28,12.514,4,9.5,12.514,262.794,62.57
636-48-8204,Normal,17/02/2019 00:00,1899-12-30 11:15:00,A,Yangon,Ewallet,Male,Electronic accessories,172.8,8.64,5,9.9,8.64,181.44,34.56
636-98-3364,Member,02/03/2019 00:00,1899-12-30 12:36:00,B,Mandalay,Ewallet,Female,Electronic accessories,78.78,3.939,3,6.3,3.939,82.719,26.26
638-60-7125,Normal,14/02/2019 00:00,1899-12-30 17:03:00,A,Yangon,Credit card,Female,Electronic accessories,796.48,39.824,8,5.2,39.824,836.304,99.56
639-76-1242,Normal,03/02/2019 00:00,1899-12-30 15:19:00,C,Naypyitaw,Cash,Male,Food and beverages,202.6,10.13,5,4.5,10.13,212.73,40.52
640-48-5028,Member,02/03/2019 00:00,1899-12-30 12:40:00,B,Mandalay,Cash,Female,Home and lifestyle,795.51,39.7755,9,6.3,39.7755,835.2855,88.39
640-49-2076,Normal,10/01/2019 00:00,1899-12-30 14:49:00,B,Mandalay,Cash,Male,Sports and travel,670.24,33.512,8,5.1,33.512,703.752,83.78
641-43-2399,Normal,26/01/2019 00:00,1899-12-30 20:23:00,B,Mandalay,Ewallet,Male,Home and lifestyle,102.2,5.11,4,5.7,5.11,107.31,25.55
641-51-2661,Member,12/02/2019 00:00,1899-12-30 14:45:00,C,Naypyitaw,Credit card,Female,Food and beverages,871,43.55,10,9.9,43.55,914.55,87.1
641-62-7288,Normal,24/03/2019 00:00,1899-12-30 13:33:00,B,Mandalay,Ewallet,Male,Home and lifestyle,599.52,29.976,6,7.1,29.976,629.496,99.92
641-96-3695,Member,07/02/2019 00:00,1899-12-30 17:55:00,C,Naypyitaw,Ewallet,Female,Fashion accessories,260.76,13.038,6,8.5,13.038,273.798,43.46
642-30-6693,Normal,17/03/2019 00:00,1899-12-30 13:54:00,B,Mandalay,Ewallet,Female,Sports and travel,327.06,16.353,6,7.8,16.353,343.413,54.51
642-32-2990,Normal,02/02/2019 00:00,1899-12-30 20:48:00,A,Yangon,Ewallet,Female,Food and beverages,109.6,5.48,10,6,5.48,115.08,10.96
642-61-4706,Member,30/03/2019 00:00,1899-12-30 16:34:00,B,Mandalay,Cash,Male,Food and beverages,186.8,9.34,2,5.5,9.34,196.14,93.4
643-38-7867,Normal,07/03/2019 00:00,1899-12-30 11:44:00,A,Yangon,Ewallet,Male,Home and lifestyle,97.94,4.897,1,6.9,4.897,102.837,97.94
645-44-1170,Member,19/01/2019 00:00,1899-12-30 20:07:00,A,Yangon,Ewallet,Male,Home and lifestyle,522.63,26.1315,9,4.3,26.1315,548.7615,58.07
645-78-8093,Normal,20/01/2019 00:00,1899-12-30 18:09:00,A,Yangon,Ewallet,Female,Sports and travel,186.28,9.314,2,4.1,9.314,195.594,93.14
647-50-1224,Normal,12/01/2019 00:00,1899-12-30 16:23:00,A,Yangon,Ewallet,Female,Fashion accessories,294.2,14.71,10,8.9,14.71,308.91,29.42
648-83-1321,Member,16/01/2019 00:00,1899-12-30 17:59:00,A,Yangon,Cash,Male,Home and lifestyle,635.6,31.78,10,4.3,31.78,667.38,63.56
648-94-3045,Normal,07/02/2019 00:00,1899-12-30 14:27:00,C,Naypyitaw,Ewallet,Male,Health and beauty,589.5,29.475,10,8.1,29.475,618.975,58.95
649-11-3678,Normal,26/02/2019 00:00,1899-12-30 20:26:00,C,Naypyitaw,Cash,Female,Food and beverages,206.37,10.3185,9,5.5,10.3185,216.6885,22.93
649-29-6775,Normal,08/02/2019 00:00,1899-12-30 15:31:00,B,Mandalay,Cash,Male,Fashion accessories,33.52,1.676,1,6.7,1.676,35.196,33.52
650-98-6268,Member,20/03/2019 00:00,1899-12-30 13:53:00,B,Mandalay,Credit card,Female,Food and beverages,62.61,3.1305,3,8,3.1305,65.7405,20.87
651-61-0874,Normal,12/03/2019 00:00,1899-12-30 20:04:00,C,Naypyitaw,Credit card,Male,Home and lifestyle,184.88,9.244,4,6.2,9.244,194.124,46.22
651-88-7328,Normal,01/01/2019 00:00,1899-12-30 13:55:00,A,Yangon,Cash,Female,Fashion accessories,591.66,29.583,9,7.7,29.583,621.243,65.74
651-96-5970,Normal,03/03/2019 00:00,1899-12-30 20:06:00,A,Yangon,Credit card,Male,Fashion accessories,46.41,2.3205,1,4,2.3205,48.7305,46.41
652-43-6591,Normal,09/03/2019 00:00,1899-12-30 13:18:00,A,Yangon,Credit card,Female,Fashion accessories,778.32,38.916,8,6.2,38.916,817.236,97.29
652-49-6720,Member,18/02/2019 00:00,1899-12-30 11:40:00,C,Naypyitaw,Ewallet,Female,Electronic accessories,60.95,3.0475,1,5.9,3.0475,63.9975,60.95
655-07-2265,Normal,05/03/2019 00:00,1899-12-30 16:38:00,A,Yangon,Ewallet,Male,Electronic accessories,234.93,11.7465,3,5.4,11.7465,246.6765,78.31
655-85-5130,Member,13/03/2019 00:00,1899-12-30 19:22:00,B,Mandalay,Cash,Female,Fashion accessories,153.2,7.66,4,5.7,7.66,160.86,38.3
656-16-1063,Normal,04/01/2019 00:00,1899-12-30 13:24:00,B,Mandalay,Credit card,Male,Sports and travel,139.26,6.963,3,4.4,6.963,146.223,46.42
656-95-9349,Member,11/03/2019 00:00,1899-12-30 11:03:00,A,Yangon,Credit card,Female,Health and beauty,482.51,24.1255,7,4.6,24.1255,506.6355,68.93
658-66-3967,Normal,14/01/2019 00:00,1899-12-30 15:42:00,C,Naypyitaw,Ewallet,Male,Health and beauty,372.33,18.6165,7,5,18.6165,390.9465,53.19
659-36-1684,Member,12/01/2019 00:00,1899-12-30 12:02:00,C,Naypyitaw,Credit card,Male,Sports and travel,399.84,19.992,7,6.5,19.992,419.832,57.12
659-65-8956,Member,16/01/2019 00:00,1899-12-30 15:26:00,B,Mandalay,Ewallet,Male,Fashion accessories,51.36,2.568,1,5.2,2.568,53.928,51.36
660-29-7083,Normal,15/01/2019 00:00,1899-12-30 15:01:00,C,Naypyitaw,Cash,Male,Electronic accessories,558.7,27.935,10,5.8,27.935,586.635,55.87
662-47-5456,Member,17/03/2019 00:00,1899-12-30 19:06:00,C,Naypyitaw,Credit card,Male,Fashion accessories,351.9,17.595,10,8.4,17.595,369.495,35.19
662-72-2873,Normal,06/01/2019 00:00,1899-12-30 13:58:00,A,Yangon,Ewallet,Female,Food and beverages,204.7,10.235,5,9.9,10.235,214.935,40.94
663-86-9076,Member,08/01/2019 00:00,1899-12-30 15:57:00,C,Naypyitaw,Ewallet,Female,Food and beverages,548.32,27.416,8,8.5,27.416,575.736,68.54
664-14-2882,Member,30/01/2019 00:00,1899-12-30 14:43:00,C,Naypyitaw,Credit card,Female,Home and lifestyle,52.65,2.6325,5,5.8,2.6325,55.2825,10.53
665-32-9167,Member,10/01/2019 00:00,1899-12-30 17:15:00,A,Yangon,Credit card,Female,Health and beauty,72.52,3.626,2,7.2,3.626,76.146,36.26
665-63-9737,Normal,27/02/2019 00:00,1899-12-30 17:36:00,B,Mandalay,Ewallet,Male,Fashion accessories,157.26,7.863,3,7.5,7.863,165.123,52.42
667-23-5919,Member,14/01/2019 00:00,1899-12-30 12:52:00,A,Yangon,Ewallet,Female,Fashion accessories,483.5,24.175,5,7,24.175,507.675,96.7
667-92-0055,Member,04/03/2019 00:00,1899-12-30 15:02:00,A,Yangon,Ewallet,Male,Health and beauty,598.98,29.949,6,8.5,29.949,628.929,99.83
668-90-8900,Normal,10/03/2019 00:00,1899-12-30 18:44:00,A,Yangon,Credit card,Female,Home and lifestyle,655.83,32.7915,7,4.5,32.7915,688.6215,93.69
669-54-1719,Member,10/02/2019 00:00,1899-12-30 12:45:00,B,Mandalay,Credit card,Male,Electronic accessories,113.58,5.679,6,8.1,5.679,119.259,18.93
670-71-7306,Normal,02/01/2019 00:00,1899-12-30 20:08:00,B,Mandalay,Credit card,Male,Sports and travel,267.78,13.389,6,5.1,13.389,281.169,44.63
670-79-6321,Member,17/01/2019 00:00,1899-12-30 15:27:00,B,Mandalay,Credit card,Female,Home and lifestyle,662.13,33.1065,7,4.9,33.1065,695.2365,94.59
672-51-8681,Member,04/01/2019 00:00,1899-12-30 18:19:00,C,Naypyitaw,Credit card,Female,Electronic accessories,599.85,29.9925,9,9.7,29.9925,629.8425,66.65
674-15-9296,Normal,08/01/2019 00:00,1899-12-30 13:05:00,A,Yangon,Ewallet,Male,Sports and travel,185.7,9.285,5,5,9.285,194.985,37.14
674-56-6360,Normal,22/03/2019 00:00,1899-12-30 14:00:00,A,Yangon,Cash,Male,Electronic accessories,95.15,4.7575,1,6,4.7575,99.9075,95.15
676-10-2200,Member,03/02/2019 00:00,1899-12-30 20:13:00,B,Mandalay,Ewallet,Male,Fashion accessories,53.78,2.689,1,4.7,2.689,56.469,53.78
676-39-6028,Member,30/03/2019 00:00,1899-12-30 17:04:00,A,Yangon,Cash,Female,Electronic accessories,322.2,16.11,5,6.6,16.11,338.31,64.44
677-11-0152,Normal,16/01/2019 00:00,1899-12-30 18:08:00,C,Naypyitaw,Cash,Female,Food and beverages,839.34,41.967,9,8.8,41.967,881.307,93.26
678-79-0726,Member,18/01/2019 00:00,1899-12-30 15:28:00,C,Naypyitaw,Cash,Female,Sports and travel,815.67,40.7835,9,5.1,40.7835,856.4535,90.63
679-22-6530,Normal,17/01/2019 00:00,1899-12-30 10:01:00,B,Mandalay,Credit card,Female,Sports and travel,81.24,4.062,2,4.1,4.062,85.302,40.62
685-64-1609,Member,10/02/2019 00:00,1899-12-30 12:28:00,A,Yangon,Ewallet,Female,Fashion accessories,301.4,15.07,10,9.2,15.07,316.47,30.14
686-41-0932,Normal,13/03/2019 00:00,1899-12-30 19:48:00,B,Mandalay,Ewallet,Female,Fashion accessories,69.4,3.47,2,8.2,3.47,72.87,34.7
687-15-1097,Member,03/01/2019 00:00,1899-12-30 19:17:00,C,Naypyitaw,Cash,Female,Health and beauty,42.24,2.112,2,9.7,2.112,44.352,21.12
687-47-8271,Normal,08/02/2019 00:00,1899-12-30 16:20:00,A,Yangon,Credit card,Male,Fashion accessories,989.8,49.49,10,8.7,49.49,1039.29,98.98
689-05-1884,Member,04/03/2019 00:00,1899-12-30 12:44:00,A,Yangon,Cash,Male,Health and beauty,486.3,24.315,10,8.8,24.315,510.615,48.63
689-16-9784,Normal,11/03/2019 00:00,1899-12-30 13:37:00,C,Naypyitaw,Cash,Male,Food and beverages,280.62,14.031,6,6,14.031,294.651,46.77
690-01-6631,Normal,22/02/2019 00:00,1899-12-30 18:35:00,B,Mandalay,Ewallet,Male,Fashion accessories,174.9,8.745,10,6.6,8.745,183.645,17.49
692-27-8933,Normal,24/02/2019 00:00,1899-12-30 13:02:00,B,Mandalay,Cash,Female,Sports and travel,347.7,17.385,6,5.2,17.385,365.085,57.95
692-92-5582,Member,20/02/2019 00:00,1899-12-30 13:27:00,B,Mandalay,Credit card,Female,Food and beverages,164.52,8.226,3,5.9,8.226,172.746,54.84
695-09-5146,Member,23/02/2019 00:00,1899-12-30 20:00:00,B,Mandalay,Ewallet,Female,Food and beverages,296.37,14.8185,3,6.4,14.8185,311.1885,98.79
695-28-6250,Normal,04/02/2019 00:00,1899-12-30 16:38:00,A,Yangon,Ewallet,Female,Sports and travel,215.3,10.765,5,7.7,10.765,226.065,43.06
695-51-0018,Normal,10/02/2019 00:00,1899-12-30 18:36:00,B,Mandalay,Cash,Female,Sports and travel,139.36,6.968,4,7.4,6.968,146.328,34.84
696-90-2548,Normal,10/03/2019 00:00,1899-12-30 18:55:00,A,Yangon,Ewallet,Male,Sports and travel,77.52,3.876,3,6.6,3.876,81.396,25.84
698-98-5964,Normal,17/01/2019 00:00,1899-12-30 13:01:00,A,Yangon,Credit card,Female,Food and beverages,812.1,40.605,10,6.3,40.605,852.705,81.21
699-01-4164,Normal,12/03/2019 00:00,1899-12-30 19:58:00,C,Naypyitaw,Credit card,Male,Health and beauty,166,8.3,4,8.2,8.3,174.3,41.5
699-14-3026,Normal,25/03/2019 00:00,1899-12-30 18:30:00,C,Naypyitaw,Ewallet,Male,Electronic accessories,597.73,29.8865,7,4.1,29.8865,627.6165,85.39
699-88-1972,Normal,28/01/2019 00:00,1899-12-30 17:47:00,B,Mandalay,Credit card,Male,Health and beauty,793.28,39.664,8,4.2,39.664,832.944,99.16
700-81-1757,Normal,18/01/2019 00:00,1899-12-30 20:59:00,A,Yangon,Credit card,Female,Electronic accessories,131.55,6.5775,5,8.8,6.5775,138.1275,26.31
701-23-5550,Member,19/03/2019 00:00,1899-12-30 13:40:00,B,Mandalay,Ewallet,Male,Home and lifestyle,155.24,7.762,4,4.9,7.762,163.002,38.81
701-69-8742,Normal,16/03/2019 00:00,1899-12-30 10:11:00,B,Mandalay,Ewallet,Male,Sports and travel,343.7,17.185,10,6.7,17.185,360.885,34.37
702-72-0487,Normal,26/02/2019 00:00,1899-12-30 12:28:00,A,Yangon,Credit card,Female,Electronic accessories,93.22,4.661,2,6.6,4.661,97.881,46.61
702-83-5291,Member,27/03/2019 00:00,1899-12-30 10:43:00,C,Naypyitaw,Cash,Male,Fashion accessories,898.38,44.919,9,6.6,44.919,943.299,99.82
704-10-4056,Member,14/01/2019 00:00,1899-12-30 10:55:00,C,Naypyitaw,Credit card,Male,Health and beauty,181.41,9.0705,3,5.6,9.0705,190.4805,60.47
704-11-6354,Member,06/01/2019 00:00,1899-12-30 11:23:00,A,Yangon,Cash,Male,Home and lifestyle,471.2,23.56,8,8.9,23.56,494.76,58.9
704-20-4138,Member,11/03/2019 00:00,1899-12-30 18:58:00,C,Naypyitaw,Credit card,Female,Health and beauty,207.69,10.3845,7,8.1,10.3845,218.0745,29.67
704-48-3927,Member,12/01/2019 00:00,1899-12-30 14:50:00,A,Yangon,Ewallet,Male,Electronic accessories,886.7,44.335,10,7.3,44.335,931.035,88.67
706-36-6154,Member,18/01/2019 00:00,1899-12-30 18:43:00,A,Yangon,Ewallet,Male,Home and lifestyle,174.24,8.712,9,8.7,8.712,182.952,19.36
707-32-7409,Member,26/02/2019 00:00,1899-12-30 11:58:00,B,Mandalay,Ewallet,Female,Sports and travel,382.16,19.108,4,4.5,19.108,401.268,95.54
709-58-4068,Normal,28/02/2019 00:00,1899-12-30 14:42:00,B,Mandalay,Cash,Female,Fashion accessories,410.9,20.545,10,7.3,20.545,431.445,41.09
710-46-4433,Member,15/02/2019 00:00,1899-12-30 14:15:00,B,Mandalay,Credit card,Female,Food and beverages,696.6,34.83,9,4.5,34.83,731.43,77.4
711-31-1234,Normal,16/03/2019 00:00,1899-12-30 18:51:00,B,Mandalay,Cash,Female,Electronic accessories,382.56,19.128,4,7.9,19.128,401.688,95.64
712-39-0363,Member,02/01/2019 00:00,1899-12-30 15:24:00,A,Yangon,Ewallet,Male,Food and beverages,249.96,12.498,6,5.6,12.498,262.458,41.66
714-02-3114,Normal,21/02/2019 00:00,1899-12-30 11:39:00,C,Naypyitaw,Cash,Female,Sports and travel,197.6,9.88,2,7.7,9.88,207.48,98.8
715-20-1673,Normal,06/03/2019 00:00,1899-12-30 20:57:00,B,Mandalay,Cash,Male,Electronic accessories,141.9,7.095,5,9.4,7.095,148.995,28.38
716-39-1409,Normal,19/03/2019 00:00,1899-12-30 18:19:00,B,Mandalay,Cash,Male,Health and beauty,212.45,10.6225,7,8,10.6225,223.0725,30.35
717-96-4189,Normal,02/02/2019 00:00,1899-12-30 12:40:00,C,Naypyitaw,Cash,Female,Electronic accessories,212.94,10.647,6,4.1,10.647,223.587,35.49
718-57-9773,Normal,03/02/2019 00:00,1899-12-30 16:40:00,C,Naypyitaw,Credit card,Female,Sports and travel,493.3,24.665,10,9.4,24.665,517.965,49.33
719-76-3868,Member,12/03/2019 00:00,1899-12-30 16:30:00,C,Naypyitaw,Cash,Male,Food and beverages,377.04,18.852,4,8.6,18.852,395.892,94.26
719-89-8991,Member,25/02/2019 00:00,1899-12-30 16:03:00,A,Yangon,Ewallet,Female,Sports and travel,457.05,22.8525,5,7.1,22.8525,479.9025,91.41
720-72-2436,Normal,02/03/2019 00:00,1899-12-30 18:14:00,A,Yangon,Ewallet,Male,Food and beverages,266.08,13.304,4,6.9,13.304,279.384,66.52
721-86-6247,Normal,11/03/2019 00:00,1899-12-30 12:55:00,A,Yangon,Ewallet,Female,Home and lifestyle,507.36,25.368,8,7.4,25.368,532.728,63.42
722-13-2115,Member,14/03/2019 00:00,1899-12-30 15:36:00,C,Naypyitaw,Credit card,Male,Sports and travel,42.85,2.1425,1,9.3,2.1425,44.9925,42.85
725-32-9708,Member,04/01/2019 00:00,1899-12-30 19:01:00,B,Mandalay,Cash,Female,Fashion accessories,274.84,13.742,4,4.1,13.742,288.582,68.71
725-54-0677,Member,02/03/2019 00:00,1899-12-30 13:50:00,C,Naypyitaw,Cash,Male,Health and beauty,599.2,29.96,7,5.3,29.96,629.16,85.6
725-56-0833,Normal,20/02/2019 00:00,1899-12-30 16:49:00,A,Yangon,Credit card,Female,Health and beauty,323.2,16.16,10,10,16.16,339.36,32.32
725-67-2480,Member,24/03/2019 00:00,1899-12-30 18:14:00,B,Mandalay,Credit card,Female,Fashion accessories,352.5,17.625,6,5.9,17.625,370.125,58.75
725-96-3778,Member,20/01/2019 00:00,1899-12-30 10:13:00,C,Naypyitaw,Cash,Female,Home and lifestyle,714,35.7,8,4.7,35.7,749.7,89.25
726-27-2396,Normal,24/01/2019 00:00,1899-12-30 20:36:00,A,Yangon,Ewallet,Female,Health and beauty,387.5,19.375,5,4.3,19.375,406.875,77.5
726-29-6793,Member,28/01/2019 00:00,1899-12-30 20:54:00,A,Yangon,Ewallet,Male,Electronic accessories,193.44,9.672,8,9.8,9.672,203.112,24.18
727-02-1313,Member,09/02/2019 00:00,1899-12-30 13:22:00,A,Yangon,Cash,Male,Food and beverages,31.84,1.592,1,7.7,1.592,33.432,31.84
727-17-0390,Normal,16/03/2019 00:00,1899-12-30 12:43:00,A,Yangon,Ewallet,Female,Food and beverages,318.05,15.9025,5,4.8,15.9025,333.9525,63.61
727-46-3608,Member,06/02/2019 00:00,1899-12-30 15:47:00,B,Mandalay,Ewallet,Female,Food and beverages,180.09,9.0045,9,4.1,9.0045,189.0945,20.01
727-75-6477,Normal,29/03/2019 00:00,1899-12-30 14:44:00,C,Naypyitaw,Cash,Male,Electronic accessories,115.36,5.768,4,6.4,5.768,121.128,28.84
728-47-9078,Member,19/01/2019 00:00,1899-12-30 12:46:00,C,Naypyitaw,Cash,Male,Food and beverages,238.36,11.918,4,9.8,11.918,250.278,59.59
728-88-7867,Member,19/03/2019 00:00,1899-12-30 15:52:00,C,Naypyitaw,Ewallet,Female,Home and lifestyle,302.12,15.106,4,8.3,15.106,317.226,75.53
729-06-2010,Member,06/01/2019 00:00,1899-12-30 11:18:00,B,Mandalay,Cash,Male,Health and beauty,724.23,36.2115,9,9.2,36.2115,760.4415,80.47
729-09-9681,Member,05/02/2019 00:00,1899-12-30 10:16:00,A,Yangon,Ewallet,Male,Home and lifestyle,155.46,7.773,6,8.7,7.773,163.233,25.91
729-46-7422,Normal,23/02/2019 00:00,1899-12-30 16:52:00,C,Naypyitaw,Credit card,Male,Food and beverages,35.89,1.7945,1,7.9,1.7945,37.6845,35.89
730-50-9884,Normal,05/03/2019 00:00,1899-12-30 14:31:00,C,Naypyitaw,Ewallet,Female,Sports and travel,581.42,29.071,7,4,29.071,610.491,83.06
730-61-8757,Member,25/01/2019 00:00,1899-12-30 10:11:00,B,Mandalay,Credit card,Male,Health and beauty,204.52,10.226,4,4,10.226,214.746,51.13
730-70-9830,Normal,14/03/2019 00:00,1899-12-30 17:54:00,C,Naypyitaw,Ewallet,Female,Home and lifestyle,420.66,21.033,6,5.2,21.033,441.693,70.11
731-14-2199,Member,04/01/2019 00:00,1899-12-30 13:34:00,A,Yangon,Ewallet,Female,Home and lifestyle,355.4,17.77,10,7,17.77,373.17,35.54
731-59-7531,Member,30/03/2019 00:00,1899-12-30 17:58:00,B,Mandalay,Cash,Male,Health and beauty,580.56,29.028,8,4.6,29.028,609.588,72.57
731-81-9469,Member,23/01/2019 00:00,1899-12-30 13:00:00,C,Naypyitaw,Credit card,Female,Sports and travel,898,44.9,10,5.4,44.9,942.9,89.8
732-04-5373,Member,08/02/2019 00:00,1899-12-30 10:53:00,B,Mandalay,Cash,Male,Home and lifestyle,185.88,9.294,4,7,9.294,195.174,46.47
732-67-5346,Normal,11/01/2019 00:00,1899-12-30 19:07:00,A,Yangon,Credit card,Male,Food and beverages,68.95,3.4475,5,7.8,3.4475,72.3975,13.79
732-94-0499,Normal,13/01/2019 00:00,1899-12-30 17:04:00,C,Naypyitaw,Credit card,Female,Electronic accessories,416.5,20.825,10,5.4,20.825,437.325,41.65
733-01-9107,Normal,05/03/2019 00:00,1899-12-30 18:14:00,B,Mandalay,Cash,Male,Home and lifestyle,496.2,24.81,6,7.4,24.81,521.01,82.7
733-29-1227,Normal,23/03/2019 00:00,1899-12-30 12:41:00,C,Naypyitaw,Cash,Male,Home and lifestyle,389.27,19.4635,7,8.5,19.4635,408.7335,55.61
733-33-4967,Normal,03/03/2019 00:00,1899-12-30 19:17:00,C,Naypyitaw,Cash,Male,Electronic accessories,166.8,8.34,8,6.3,8.34,175.14,20.85
734-91-1155,Normal,26/03/2019 00:00,1899-12-30 10:34:00,B,Mandalay,Credit card,Female,Electronic accessories,137.13,6.8565,3,7.7,6.8565,143.9865,45.71
735-06-4124,Normal,25/02/2019 00:00,1899-12-30 15:31:00,C,Naypyitaw,Cash,Male,Food and beverages,48.61,2.4305,1,4.4,2.4305,51.0405,48.61
735-32-9839,Member,31/01/2019 00:00,1899-12-30 10:36:00,C,Naypyitaw,Ewallet,Male,Fashion accessories,789.6,39.48,8,8.5,39.48,829.08,98.7
737-88-5876,Member,19/03/2019 00:00,1899-12-30 11:52:00,A,Yangon,Credit card,Male,Home and lifestyle,93.16,4.658,4,5.9,4.658,97.818,23.29
740-11-5257,Normal,24/02/2019 00:00,1899-12-30 16:44:00,C,Naypyitaw,Cash,Male,Electronic accessories,247.4,12.37,10,7.1,12.37,259.77,24.74
740-22-2500,Normal,23/01/2019 00:00,1899-12-30 13:29:00,C,Naypyitaw,Cash,Female,Electronic accessories,252.15,12.6075,3,9.8,12.6075,264.7575,84.05
741-73-3559,Normal,27/02/2019 00:00,1899-12-30 17:27:00,B,Mandalay,Cash,Male,Sports and travel,336.35,16.8175,5,6.9,16.8175,353.1675,67.27
742-04-5161,Member,03/02/2019 00:00,1899-12-30 17:24:00,A,Yangon,Cash,Male,Home and lifestyle,727.8,36.39,10,7.3,36.39,764.19,72.78
743-04-1105,Member,30/03/2019 00:00,1899-12-30 14:43:00,B,Mandalay,Ewallet,Male,Health and beauty,874.98,43.749,9,6,43.749,918.729,97.22
743-88-1662,Normal,22/02/2019 00:00,1899-12-30 18:17:00,C,Naypyitaw,Ewallet,Male,Sports and travel,668.43,33.4215,7,8.7,33.4215,701.8515,95.49
744-02-5987,Member,10/01/2019 00:00,1899-12-30 14:16:00,A,Yangon,Ewallet,Male,Home and lifestyle,470.28,23.514,6,5.8,23.514,493.794,78.38
744-09-5786,Normal,02/01/2019 00:00,1899-12-30 18:50:00,B,Mandalay,Cash,Male,Electronic accessories,132.06,6.603,6,7.6,6.603,138.663,22.01
744-16-7898,Normal,15/01/2019 00:00,1899-12-30 13:48:00,B,Mandalay,Credit card,Female,Home and lifestyle,973.7,48.685,10,4.9,48.685,1022.385,97.37
744-82-9138,Normal,07/02/2019 00:00,1899-12-30 17:59:00,C,Naypyitaw,Cash,Male,Fashion accessories,172.26,8.613,2,8.2,8.613,180.873,86.13
745-71-3520,Member,04/02/2019 00:00,1899-12-30 10:23:00,A,Yangon,Cash,Female,Electronic accessories,176.54,8.827,7,8.2,8.827,185.367,25.22
745-74-0715,Normal,10/03/2019 00:00,1899-12-30 20:46:00,A,Yangon,Ewallet,Male,Electronic accessories,116.06,5.803,2,8.8,5.803,121.863,58.03
746-04-1077,Member,01/01/2019 00:00,1899-12-30 11:36:00,B,Mandalay,Credit card,Female,Food and beverages,846.3,42.315,10,9,42.315,888.615,84.63
746-19-0921,Normal,09/02/2019 00:00,1899-12-30 10:02:00,C,Naypyitaw,Ewallet,Male,Food and beverages,21.58,1.079,1,7.2,1.079,22.659,21.58
746-54-5508,Normal,17/01/2019 00:00,1899-12-30 12:48:00,A,Yangon,Credit card,Male,Home and lifestyle,129.12,6.456,6,9.4,6.456,135.576,21.52
746-68-6593,Member,11/01/2019 00:00,1899-12-30 14:29:00,C,Naypyitaw,Credit card,Female,Sports and travel,174.32,8.716,2,9.7,8.716,183.036,87.16
746-94-0204,Normal,29/01/2019 00:00,1899-12-30 11:56:00,A,Yangon,Credit card,Male,Fashion accessories,749.16,37.458,9,7.4,37.458,786.618,83.24
747-58-7183,Normal,09/02/2019 00:00,1899-12-30 20:31:00,B,Mandalay,Ewallet,Male,Fashion accessories,171.81,8.5905,3,6.5,8.5905,180.4005,57.27
748-45-2862,Member,07/03/2019 00:00,1899-12-30 18:35:00,A,Yangon,Cash,Female,Home and lifestyle,113.24,5.662,4,8.2,5.662,118.902,28.31
749-24-1565,Normal,03/01/2019 00:00,1899-12-30 12:02:00,A,Yangon,Ewallet,Female,Health and beauty,207.27,10.3635,9,7.9,10.3635,217.6335,23.03
749-81-8133,Normal,11/03/2019 00:00,1899-12-30 12:04:00,A,Yangon,Cash,Female,Fashion accessories,378.68,18.934,4,6.8,18.934,397.614,94.67
750-57-9686,Normal,08/01/2019 00:00,1899-12-30 13:48:00,C,Naypyitaw,Credit card,Female,Home and lifestyle,181.52,9.076,4,8.7,9.076,190.596,45.38
750-67-8428,Member,05/01/2019 00:00,1899-12-30 13:08:00,A,Yangon,Ewallet,Female,Health and beauty,522.83,26.1415,7,9.1,26.1415,548.9715,74.69
751-15-6198,Normal,12/01/2019 00:00,1899-12-30 16:45:00,B,Mandalay,Ewallet,Male,Sports and travel,138.06,6.903,6,7.9,6.903,144.963,23.01
751-41-9720,Normal,12/01/2019 00:00,1899-12-30 16:18:00,C,Naypyitaw,Ewallet,Male,Home and lifestyle,975,48.75,10,8,48.75,1023.75,97.5
